RUID,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
840121411,['SA' 'RA' 'WS'],Apartment,1,1,1,8000-11000,12000
334954317,['SA' 'MRS' 'NCA'],Traditional Residence Hall,1,1,0,4000-6000,7000
267309651,['RA' 'MH' 'MZH'],Suite,1,1,1,8000-11000,12000
326657965,['AH' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
757052759,['BS' 'TS' 'SA'],Traditional Residence Hall,1,1,1,6000-8000,9000
732321962,['JS' 'BS' 'MZH'],Suite,1,1,1,4000-6000,7000
359785318,['MS' 'BS' 'WS'],Traditional Residence Hall,1,1,1,8000-11000,12000
294653371,['SA' 'CS' 'BS'],Suite,1,1,1,8000-11000,12000
613943107,['SA' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
214501121,['WS' 'NCA' 'JS'],Suite,1,1,1,4000-6000,7000
378783133,['MH' 'BS' 'MRS'],Apartment,1,1,1,4000-6000,7000
313236201,['BS' 'TS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
950547135,['MZH' 'SA' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
908388649,['BS' 'MZH' 'TS'],Suite,1,1,1,8000-11000,12000
232193330,['RA' 'TS' 'NCA'],Apartment,1,1,1,4000-6000,7000
860171125,['MH' 'TS' 'SA'],Apartment,1,1,1,6000-8000,9000
318661961,['MS' 'NCA' 'SA'],Suite,1,1,1,4000-6000,7000
847666436,['BS' 'NCA' 'TS'],Suite,1,1,1,8000-11000,12000
938114533,['MH' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
566129749,['BS' 'MZH' 'NCA'],Suite,1,1,1,4000-6000,7000
215294090,['MZH' 'JS' 'MRS'],Suite,1,1,1,8000-11000,12000
486438988,['SA' 'MH' 'CS'],Suite,1,1,1,8000-11000,12000
830701575,['WS' 'BS' 'JS'],Apartment,1,1,1,4000-6000,7000
862964187,['CS' 'NCA' 'RA'],Apartment,1,1,1,4000-6000,7000
554479206,['JS' 'NCA' 'MRS'],Apartment,1,1,1,6000-8000,9000
126626104,['MS' 'CS' 'NCA'],Suite,1,1,1,4000-6000,7000
519330393,['MZH' 'BS' 'TS'],Apartment,1,1,1,6000-8000,9000
256401301,['NCA' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
805045602,['BS' 'RA' 'MRS'],Suite,1,1,1,4000-6000,7000
915021141,['AH' 'BS' 'NCA'],Apartment,1,1,1,4000-6000,7000
574361036,['RA' 'SA' 'NCA'],Suite,1,1,1,8000-11000,12000
415887363,['RA' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
176941350,['BH' 'BS' 'MS'],Apartment,1,1,1,4000-6000,7000
916860539,['AH' 'TS' 'NCA'],Apartment,1,1,1,8000-11000,12000
947864010,['NCA' 'BS' 'MH'],Apartment,1,1,1,8000-11000,12000
652093821,['BH' 'SA' 'NCA'],Suite,1,1,1,4000-6000,7000
259752207,['MS' 'TS' 'BS'],Suite,1,1,1,4000-6000,7000
106179174,['BH' 'MS' 'BS'],Apartment,1,1,1,4000-6000,7000
741351714,['BS' 'MRS' 'WS'],Suite,1,1,1,8000-11000,12000
719114679,['RA' 'JS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
601485002,['NCA' 'AH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
242385264,['BS' 'SA' 'JS'],Suite,1,1,1,6000-8000,9000
438631735,['SA' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
667696876,['MZH' 'MS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
240644580,['JS' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
339366829,['WS' 'CS' 'NCA'],Apartment,1,1,1,8000-11000,12000
288716374,['AH' 'SA' 'WS'],Apartment,1,1,1,6000-8000,9000
939581794,['BS' 'RA' 'JS'],Suite,1,0,1,6000-8000,9000
229111712,['MS' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
793514586,['RA' 'NCA' 'MZH'],Apartment,1,0,1,8000-11000,12000
688131998,['NCA' 'BS' 'JS'],Apartment,1,1,0,4000-6000,7000
813567521,['CS' 'BS' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
976314313,['MS' 'BS' 'MRS'],Suite,1,1,1,4000-6000,7000
481854622,['RA' 'BS' 'NCA'],Suite,1,1,1,4000-6000,7000
414898396,['RA' 'NCA' 'BS'],Suite,1,1,1,4000-6000,7000
169476230,['BS' 'RA' 'TS'],Apartment,1,1,1,6000-8000,9000
149305083,['MRS' 'WS' 'SA'],Apartment,1,1,1,4000-6000,7000
975859787,['SA' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
718327577,['CS' 'MRS' 'BS'],Apartment,1,0,1,8000-11000,12000
876536835,['NCA' 'AH' 'SA'],Apartment,1,1,1,8000-11000,12000
165969485,['RA' 'MZH' 'NCA'],Apartment,1,1,1,8000-11000,12000
626144661,['WS' 'SA' 'BH'],Apartment,1,0,1,8000-11000,12000
289806237,['MZH' 'NCA' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
665920556,['BS' 'SA' 'JS'],Apartment,1,1,1,8000-11000,12000
594528253,['SA' 'TS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
423801743,['MZH' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
912140813,['NCA' 'MH' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
288060219,['MZH' 'MS' 'AH'],Suite,1,1,1,6000-8000,9000
866374623,['NCA' 'AH' 'RA'],Suite,1,1,1,8000-11000,12000
730067784,['SA' 'RA' 'JS'],Traditional Residence Hall,1,1,1,4000-6000,7000
235659959,['SA' 'NCA' 'RA'],Suite,1,0,1,8000-11000,12000
169909871,['TS' 'MS' 'RA'],Suite,1,0,1,6000-8000,9000
431518357,['TS' 'RA' 'BS'],Suite,1,1,1,8000-11000,12000
143718719,['BS' 'JS' 'TS'],Apartment,1,1,0,8000-11000,12000
165472278,['MS' 'SA' 'MZH'],Traditional Residence Hall,1,0,1,8000-11000,12000
389625159,['RA' 'MH' 'SA'],Suite,1,1,1,4000-6000,7000
927485139,['NCA' 'BS' 'AH'],Apartment,1,1,1,6000-8000,9000
782031001,['SA' 'NCA' 'MS'],Apartment,1,1,1,8000-11000,12000
363516624,['BS' 'NCA' 'JS'],Apartment,1,1,1,4000-6000,7000
822718961,['SA' 'MZH' 'MS'],Apartment,1,1,1,8000-11000,12000
718779281,['SA' 'NCA' 'BH'],Apartment,1,1,1,8000-11000,12000
373511670,['WS' 'NCA' 'BH'],Suite,1,1,1,4000-6000,7000
477107385,['BS' 'BH' 'MH'],Suite,1,1,1,8000-11000,12000
196269877,['MS' 'JS' 'MZH'],Suite,1,1,1,8000-11000,12000
352856194,['BH' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
593020384,['BS' 'MH' 'SA'],Suite,1,1,1,4000-6000,7000
807593757,['SA' 'NCA' 'WS'],Suite,1,1,1,8000-11000,12000
500899005,['MZH' 'RA' 'CS'],Suite,1,1,1,8000-11000,12000
897599819,['RA' 'MS' 'SA'],Apartment,1,0,1,8000-11000,12000
550884743,['NCA' 'SA' 'BS'],Apartment,1,1,0,8000-11000,12000
394306889,['CS' 'BH' 'SA'],Apartment,1,1,1,8000-11000,12000
819305341,['BH' 'BS' 'NCA'],Apartment,1,1,0,4000-6000,7000
887895723,['BH' 'WS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
745411278,['RA' 'WS' 'MH'],Apartment,1,1,1,8000-11000,12000
491181632,['BS' 'NCA' 'TS'],Apartment,1,1,1,6000-8000,9000
356344428,['BS' 'TS' 'RA'],Apartment,1,1,1,6000-8000,9000
840140457,['SA' 'RA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
583059371,['RA' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
874250766,['WS' 'MRS' 'BS'],Traditional Residence Hall,1,0,1,6000-8000,9000
596038656,['MRS' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
171976980,['BS' 'NCA' 'RA'],Suite,1,1,1,4000-6000,7000
843272853,['JS' 'TS' 'MH'],Suite,1,1,1,4000-6000,7000
612548804,['RA' 'TS' 'BH'],Suite,1,1,1,8000-11000,12000
762605892,['NCA' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
962353610,['AH' 'NCA' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
258898098,['MS' 'BS' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
894033655,['BS' 'NCA' 'AH'],Suite,1,1,1,6000-8000,9000
985279850,['SA' 'BS' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
646928074,['BS' 'WS' 'NCA'],Suite,1,1,1,8000-11000,12000
694212164,['MS' 'BS' 'RA'],Suite,1,1,1,8000-11000,12000
887391166,['NCA' 'SA' 'MH'],Suite,1,1,1,8000-11000,12000
876793557,['SA' 'MS' 'BS'],Suite,1,1,1,4000-6000,7000
280984710,['SA' 'MZH' 'TS'],Suite,1,0,1,6000-8000,9000
181846206,['BH' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
978720156,['MS' 'RA' 'AH'],Apartment,1,1,1,6000-8000,9000
254711925,['SA' 'NCA' 'MS'],Suite,1,1,1,8000-11000,12000
316301884,['RA' 'BS' 'MS'],Traditional Residence Hall,1,1,1,6000-8000,9000
822432530,['NCA' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
608865831,['MZH' 'JS' 'TS'],Apartment,1,1,1,8000-11000,12000
916279542,['SA' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
783121784,['NCA' 'MS' 'BS'],Suite,1,1,1,8000-11000,12000
316055982,['RA' 'SA' 'MH'],Traditional Residence Hall,1,1,1,6000-8000,9000
433175014,['BS' 'SA' 'BH'],Apartment,1,1,1,8000-11000,12000
532558603,['JS' 'SA' 'NCA'],Suite,1,1,1,8000-11000,12000
371248863,['NCA' 'BS' 'MRS'],Suite,1,1,1,4000-6000,7000
720895511,['NCA' 'MS' 'AH'],Suite,1,1,1,6000-8000,9000
867142946,['BS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
791538197,['NCA' 'MZH' 'BS'],Suite,1,1,1,4000-6000,7000
106250152,['CS' 'BS' 'RA'],Apartment,1,1,1,8000-11000,12000
697640197,['NCA' 'BS' 'SA'],Suite,1,1,1,6000-8000,9000
358079629,['NCA' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
928880244,['MZH' 'NCA' 'BH'],Apartment,1,0,1,6000-8000,9000
826079798,['NCA' 'MS' 'BS'],Apartment,1,1,1,4000-6000,7000
840457030,['MH' 'BH' 'RA'],Suite,1,1,1,8000-11000,12000
768362324,['AH' 'MZH' 'MS'],Suite,1,1,1,8000-11000,12000
439433997,['JS' 'AH' 'WS'],Traditional Residence Hall,1,1,1,8000-11000,12000
919928304,['MRS' 'BS' 'RA'],Suite,1,1,1,4000-6000,7000
229368746,['SA' 'MH' 'BS'],Suite,1,1,1,6000-8000,9000
938920654,['NCA' 'JS' 'BH'],Suite,1,1,1,6000-8000,9000
137826482,['MS' 'RA' 'MH'],Traditional Residence Hall,1,0,1,4000-6000,7000
505871444,['CS' 'MS' 'SA'],Suite,1,1,1,8000-11000,12000
590948268,['BS' 'NCA' 'MS'],Suite,1,1,1,8000-11000,12000
344608880,['MH' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
320472063,['RA' 'AH' 'BH'],Suite,1,1,1,4000-6000,7000
962540038,['NCA' 'WS' 'RA'],Apartment,1,1,1,8000-11000,12000
934613888,['SA' 'BS' 'RA'],Apartment,1,1,1,6000-8000,9000
344307262,['TS' 'NCA' 'CS'],Apartment,1,1,1,8000-11000,12000
821786812,['RA' 'AH' 'SA'],Suite,1,0,1,8000-11000,12000
760798498,['SA' 'BH' 'BS'],Traditional Residence Hall,1,0,1,6000-8000,9000
855322855,['BS' 'MRS' 'RA'],Suite,1,1,1,4000-6000,7000
353703005,['BS' 'NCA' 'MS'],Suite,1,1,1,4000-6000,7000
140339662,['TS' 'MZH' 'BS'],Suite,1,1,1,8000-11000,12000
619025472,['RA' 'CS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
455303008,['SA' 'NCA' 'RA'],Suite,1,1,1,8000-11000,12000
839434937,['NCA' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
899960331,['JS' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
423328588,['RA' 'BS' 'MS'],Apartment,1,1,1,8000-11000,12000
650618170,['RA' 'BS' 'NCA'],Suite,1,1,1,4000-6000,7000
213549038,['NCA' 'JS' 'SA'],Apartment,1,1,1,4000-6000,7000
424485882,['MH' 'SA' 'NCA'],Suite,1,1,0,8000-11000,12000
783503538,['RA' 'MRS' 'CS'],Suite,1,1,1,8000-11000,12000
579458253,['TS' 'MRS' 'RA'],Suite,1,1,1,8000-11000,12000
352954146,['RA' 'SA' 'MH'],Suite,1,0,1,8000-11000,12000
278593521,['AH' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
459267295,['BH' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
321055451,['BS' 'MH' 'JS'],Apartment,1,1,1,6000-8000,9000
709305722,['MS' 'TS' 'BS'],Suite,1,1,0,4000-6000,7000
865296851,['SA' 'BS' 'CS'],Traditional Residence Hall,1,1,0,6000-8000,9000
924784436,['BS' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
829500494,['SA' 'RA' 'MS'],Suite,1,1,1,8000-11000,12000
235059512,['WS' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
795787204,['NCA' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
415811551,['CS' 'WS' 'SA'],Suite,1,1,1,4000-6000,7000
861241903,['SA' 'MH' 'BS'],Apartment,1,1,1,8000-11000,12000
782065370,['MRS' 'JS' 'SA'],Suite,1,1,1,8000-11000,12000
745013305,['RA' 'NCA' 'TS'],Suite,1,1,1,4000-6000,7000
331301633,['MRS' 'AH' 'RA'],Suite,1,1,1,8000-11000,12000
119236800,['BS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
390557915,['CS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,7000
660628197,['TS' 'NCA' 'BS'],Suite,1,1,1,8000-11000,12000
214357262,['SA' 'BS' 'MH'],Apartment,1,1,1,8000-11000,12000
670760016,['NCA' 'MS' 'MH'],Apartment,1,1,1,8000-11000,12000
897411267,['BS' 'BH' 'MH'],Apartment,1,1,1,6000-8000,9000
379043023,['SA' 'MH' 'JS'],Traditional Residence Hall,1,1,1,4000-6000,7000
975155214,['BS' 'MS' 'NCA'],Apartment,1,1,1,8000-11000,12000
617460765,['SA' 'NCA' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
730508560,['MH' 'AH' 'SA'],Suite,1,1,1,8000-11000,12000
321534575,['MS' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
281935425,['WS' 'RA' 'MS'],Suite,1,1,1,4000-6000,7000
425357048,['BS' 'SA' 'MH'],Apartment,1,1,1,6000-8000,9000
576405841,['BS' 'JS' 'MZH'],Suite,1,1,1,4000-6000,7000
380363402,['SA' 'RA' 'MS'],Suite,1,1,1,4000-6000,7000
386701898,['BS' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
187850882,['BS' 'TS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
782352171,['MZH' 'MH' 'MRS'],Apartment,1,1,1,4000-6000,7000
267695843,['SA' 'BS' 'JS'],Apartment,1,1,1,4000-6000,7000
528481715,['NCA' 'MS' 'BH'],Apartment,1,1,1,8000-11000,12000
539048994,['SA' 'MH' 'JS'],Traditional Residence Hall,1,0,0,8000-11000,12000
985897233,['BS' 'NCA' 'MZH'],Apartment,1,1,1,8000-11000,12000
575624557,['MH' 'SA' 'TS'],Apartment,1,1,1,6000-8000,9000
191572168,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
937995964,['TS' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,7000
883726743,['MZH' 'BS' 'AH'],Suite,1,1,1,6000-8000,9000
236203902,['NCA' 'RA' 'SA'],Apartment,1,1,1,6000-8000,9000
702450800,['BS' 'SA' 'BH'],Apartment,1,1,1,4000-6000,7000
877878372,['WS' 'RA' 'AH'],Suite,1,1,1,8000-11000,12000
574923244,['BS' 'CS' 'RA'],Suite,1,1,1,8000-11000,12000
501746442,['MRS' 'BS' 'CS'],Apartment,1,0,1,8000-11000,12000
183146120,['CS' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
517839976,['MZH' 'TS' 'JS'],Apartment,1,1,1,6000-8000,9000
500873316,['BH' 'BS' 'RA'],Apartment,1,1,1,6000-8000,9000
999080563,['RA' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
576508828,['WS' 'NCA' 'RA'],Apartment,1,0,1,4000-6000,7000
768798102,['MZH' 'BS' 'MS'],Apartment,1,1,1,8000-11000,12000
432983368,['SA' 'MH' 'MS'],Apartment,1,1,1,8000-11000,12000
542387595,['RA' 'MRS' 'SA'],Apartment,1,1,1,8000-11000,12000
109211558,['RA' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
437037172,['NCA' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
309915669,['RA' 'BS' 'MS'],Suite,1,1,1,8000-11000,12000
743543137,['MH' 'WS' 'AH'],Apartment,1,1,1,8000-11000,12000
232358635,['BS' 'SA' 'MH'],Suite,1,1,1,8000-11000,12000
567022213,['NCA' 'JS' 'AH'],Apartment,1,1,1,6000-8000,9000
369844862,['SA' 'RA' 'AH'],Suite,1,1,1,8000-11000,12000
992169344,['RA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
879869758,['MS' 'SA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
498276694,['CS' 'BH' 'RA'],Traditional Residence Hall,1,0,1,6000-8000,9000
155607870,['AH' 'WS' 'BS'],Suite,1,1,1,6000-8000,9000
537964945,['BS' 'MZH' 'AH'],Suite,1,1,1,8000-11000,12000
448705291,['CS' 'AH' 'NCA'],Apartment,1,1,1,4000-6000,7000
995568020,['RA' 'BS' 'SA'],Apartment,1,1,1,4000-6000,7000
914042948,['MZH' 'JS' 'BS'],Apartment,1,1,1,8000-11000,12000
628868336,['NCA' 'JS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
590205098,['JS' 'RA' 'SA'],Suite,1,0,1,6000-8000,9000
373416969,['SA' 'WS' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
876326882,['RA' 'NCA' 'BS'],Apartment,1,1,1,6000-8000,9000
915530547,['BS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
594824086,['BS' 'JS' 'BH'],Suite,1,1,1,8000-11000,12000
678671250,['CS' 'MRS' 'BS'],Suite,1,0,1,8000-11000,12000
202160107,['BS' 'TS' 'SA'],Apartment,1,1,1,8000-11000,12000
649780190,['SA' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
672337006,['RA' 'SA' 'WS'],Apartment,1,1,1,6000-8000,9000
991009289,['NCA' 'BS' 'MRS'],Suite,1,1,0,4000-6000,7000
389924832,['NCA' 'MRS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
810102363,['SA' 'MS' 'MRS'],Suite,1,1,1,8000-11000,12000
665093300,['MH' 'CS' 'WS'],Apartment,1,0,1,8000-11000,12000
850010452,['SA' 'TS' 'MRS'],Suite,1,0,1,6000-8000,9000
962720625,['WS' 'MS' 'RA'],Suite,1,1,1,8000-11000,12000
901695403,['JS' 'BS' 'SA'],Suite,1,0,1,8000-11000,12000
746025161,['NCA' 'JS' 'MZH'],Apartment,1,1,1,6000-8000,9000
443401898,['TS' 'MH' 'MZH'],Apartment,1,1,1,8000-11000,12000
990946188,['BS' 'NCA' 'CS'],Apartment,1,1,1,8000-11000,12000
952923033,['NCA' 'CS' 'RA'],Suite,1,1,1,8000-11000,12000
108069031,['NCA' 'MH' 'MZH'],Suite,1,1,1,6000-8000,9000
552442581,['CS' 'MH' 'MRS'],Suite,1,0,1,4000-6000,7000
411626539,['BS' 'NCA' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
329537743,['SA' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
466772013,['RA' 'SA' 'AH'],Traditional Residence Hall,1,1,1,8000-11000,12000
706829050,['SA' 'BS' 'AH'],Apartment,1,1,1,6000-8000,9000
895274810,['MH' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
937514431,['BS' 'NCA' 'SA'],Apartment,1,0,1,8000-11000,12000
241732700,['MRS' 'JS' 'MZH'],Traditional Residence Hall,1,1,1,4000-6000,7000
252783455,['NCA' 'WS' 'BS'],Suite,1,1,1,8000-11000,12000
779941164,['SA' 'RA' 'BS'],Apartment,1,0,1,8000-11000,12000
847688141,['JS' 'MH' 'NCA'],Suite,1,1,1,4000-6000,7000
953827394,['AH' 'RA' 'CS'],Suite,1,1,1,8000-11000,12000
222703106,['BH' 'TS' 'SA'],Apartment,1,1,1,6000-8000,9000
139527165,['BH' 'MZH' 'BS'],Suite,1,1,1,4000-6000,7000
274717833,['NCA' 'BS' 'WS'],Suite,1,1,1,4000-6000,7000
171638837,['NCA' 'MRS' 'SA'],Suite,1,1,1,4000-6000,7000
380525595,['AH' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
308073090,['NCA' 'MRS' 'RA'],Suite,1,1,1,4000-6000,7000
139088686,['MH' 'RA' 'SA'],Apartment,1,1,0,6000-8000,9000
108441347,['SA' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
152782265,['RA' 'MH' 'BS'],Suite,1,1,1,8000-11000,12000
498618031,['NCA' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
317787976,['AH' 'TS' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
815883022,['BH' 'JS' 'CS'],Suite,1,1,1,4000-6000,7000
277272533,['NCA' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
427153202,['SA' 'BH' 'MS'],Apartment,1,1,1,8000-11000,12000
380407220,['JS' 'TS' 'BS'],Apartment,1,1,1,4000-6000,7000
181623578,['RA' 'SA' 'BS'],Suite,1,1,1,6000-8000,9000
990507314,['NCA' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
444333176,['NCA' 'SA' 'BS'],Apartment,1,1,1,4000-6000,7000
197987547,['TS' 'BS' 'SA'],Apartment,1,1,1,6000-8000,9000
685212876,['CS' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
344189813,['MS' 'MZH' 'SA'],Apartment,1,1,1,8000-11000,12000
834017372,['RA' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
900658234,['MS' 'BS' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
551828857,['BH' 'BS' 'RA'],Suite,1,1,1,4000-6000,7000
472165707,['RA' 'BH' 'JS'],Traditional Residence Hall,1,1,1,8000-11000,12000
894584270,['SA' 'RA' 'MS'],Traditional Residence Hall,1,1,1,6000-8000,9000
685113412,['MRS' 'AH' 'BS'],Apartment,1,1,0,4000-6000,7000
861420119,['SA' 'WS' 'CS'],Traditional Residence Hall,1,1,1,4000-6000,7000
475892436,['BS' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
508468074,['RA' 'TS' 'BS'],Traditional Residence Hall,1,0,1,6000-8000,9000
662617777,['BS' 'TS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
932239187,['RA' 'JS' 'SA'],Suite,1,1,1,4000-6000,7000
921850324,['SA' 'CS' 'JS'],Apartment,1,1,1,8000-11000,12000
550102328,['BH' 'BS' 'MH'],Suite,1,1,1,8000-11000,12000
236561933,['NCA' 'BS' 'CS'],Suite,1,1,1,8000-11000,12000
379523423,['MZH' 'MH' 'MS'],Apartment,1,1,1,4000-6000,7000
169469294,['BH' 'BS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
251388255,['MH' 'WS' 'BS'],Suite,1,1,1,4000-6000,7000
305131180,['BS' 'NCA' 'MH'],Suite,1,1,1,6000-8000,9000
605074279,['MS' 'BS' 'MZH'],Apartment,1,1,1,6000-8000,9000
626751036,['BS' 'TS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
843196188,['SA' 'MRS' 'MS'],Apartment,1,1,1,8000-11000,12000
758909893,['WS' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
916593786,['BS' 'CS' 'MRS'],Apartment,1,1,1,8000-11000,12000
986062043,['NCA' 'RA' 'MRS'],Apartment,1,1,1,4000-6000,7000
636133267,['SA' 'CS' 'NCA'],Apartment,1,1,1,4000-6000,7000
735514799,['MS' 'BH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
585438626,['MH' 'BH' 'BS'],Apartment,1,1,1,8000-11000,12000
824540192,['BS' 'AH' 'CS'],Traditional Residence Hall,1,0,1,8000-11000,12000
436814690,['MRS' 'AH' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
830992886,['MH' 'SA' 'JS'],Suite,1,1,1,8000-11000,12000
602742270,['RA' 'MS' 'AH'],Suite,1,1,1,8000-11000,12000
544001900,['MRS' 'RA' 'BH'],Suite,1,0,1,8000-11000,12000
427153087,['BS' 'MH' 'RA'],Apartment,1,1,1,8000-11000,12000
353702250,['MS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,12000
530903454,['MZH' 'WS' 'RA'],Apartment,1,0,1,4000-6000,7000
290893513,['MZH' 'BS' 'SA'],Suite,1,1,1,4000-6000,7000
318673619,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
233250867,['BS' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
718800445,['JS' 'MRS' 'TS'],Suite,1,1,1,6000-8000,9000
406462896,['MS' 'SA' 'RA'],Suite,1,0,1,8000-11000,12000
943638135,['SA' 'RA' 'CS'],Apartment,1,1,1,8000-11000,12000
779670351,['RA' 'BS' 'SA'],Suite,1,1,1,4000-6000,7000
150513153,['NCA' 'SA' 'TS'],Suite,1,1,1,6000-8000,9000
105262172,['CS' 'NCA' 'MZH'],Apartment,1,1,1,6000-8000,9000
556054864,['BS' 'BH' 'RA'],Apartment,1,1,1,4000-6000,7000
218978006,['MZH' 'CS' 'BS'],Suite,1,1,1,8000-11000,12000
330126607,['SA' 'JS' 'RA'],Suite,1,0,1,4000-6000,7000
207141055,['MS' 'MH' 'SA'],Suite,1,1,1,4000-6000,7000
360915282,['MZH' 'RA' 'CS'],Suite,1,0,1,8000-11000,12000
877126103,['BS' 'CS' 'NCA'],Apartment,1,1,1,6000-8000,9000
579366017,['NCA' 'BH' 'TS'],Suite,1,1,1,8000-11000,12000
230801941,['MZH' 'MRS' 'RA'],Suite,1,1,1,6000-8000,9000
736588680,['NCA' 'RA' 'MZH'],Suite,1,1,1,4000-6000,7000
342740293,['SA' 'BS' 'MS'],Apartment,1,1,1,8000-11000,12000
697361063,['MS' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
704898782,['TS' 'NCA' 'MH'],Apartment,1,1,1,8000-11000,12000
886571738,['MS' 'BH' 'NCA'],Suite,1,1,1,8000-11000,12000
122364754,['MRS' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
631105739,['BS' 'MZH' 'BH'],Suite,1,1,1,6000-8000,9000
130849184,['SA' 'CS' 'BS'],Apartment,1,1,1,4000-6000,7000
